doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1371/journal.pone.0156825,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156825,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156825,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,09/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156847,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156847,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156847,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,22/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156854,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156854,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156854,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,13/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156875,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156875,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156875,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,09/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157069,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157069,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157069,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,09/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157144,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0157144,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157144,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,13/07/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157152,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157152,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157152,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,09/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157400,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0157400,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157400,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,10/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157408,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157408,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157408,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,06/07/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157428,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157428,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157428,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,17/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157442,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157442,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157442,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,23/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157468,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157468,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157468,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,17/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157528,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157528,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157528,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,15/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157556,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157556,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157556,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,06/07/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157585,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157585,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157585,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,15/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0157650,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0157650,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0157650,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,20/06/2016,Public Library of Science (PLoS)
